         45710 function calls (45094 primitive calls) in 22.515 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       40    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:1544(_get_value)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\request.py:134(set_file_position)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:1263(_encode_request)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:371(fetch_stream_end)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       22    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:240(__next)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\calendar.py:683(timegm)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:670(verify_mode)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:277(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:699(_validate_timestamp_pyc)
       20    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:491(_decref_socketios)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1114(return_ok_version)
       29    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:453(isclosed)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       14    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:325(unwind_indent)
       21    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:126(resolve_default_timeout)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\encodings\__init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1135(return_ok_secure)
        9    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\_collections.py:102(__setitem__)
        5    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:594(<genexpr>)
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1307(<lambda>)
       29    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:331(<genexpr>)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1226(__exit__)
       20    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:413(_splitnetloc)
       10    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
       30    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       28    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       35    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\error.py:6(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\queue.py:254(_get)
       20    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\util.py:7(to_bytes)
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1147(return_ok_port)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        4    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       10    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
       44    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\ssl_.py:184(resolve_cert_reqs)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:159(parse_document_start)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\parser.py:17(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:1292(value)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:507(detach)
       40    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:117(info)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:231(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:216(_compile_charset)
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:176(append)
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\retry.py:242(<genexpr>)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:295(is_closed)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:190(parse_document_end)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:517(family)
       20    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:436(_get_literal_prefix)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:110(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:98(closegroup)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:731(check_plain)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\util.py:176(default_api_key)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\copyreg.py:107(_slotnames)
       13    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:926(is_blocked)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:398(_simple)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:138(check_printable)
        4    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:372(_escape)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:293(tell)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\wait.py:82(_have_working_poll)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:180(flatten_mapping)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
       13    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:256(match)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       13    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:164(__len__)
       21    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:227(connect_timeout)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\openai_response.py:5(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:24(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\tokens.py:3(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:124(__subclasshook__)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:234(_acquireLock)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:454(<genexpr>)
       11    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:890(uname)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:549(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:81(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:117(construct_scalar)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       22    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:65(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:124(__iter__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:523(type)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:84(add_unredirected_header)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1587(_process_rfc2109_cookies)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       10    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\_distutils_hack\__init__.py:102(find_spec)
       13    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:941(is_not_allowed)
       22    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1776(getEffectiveLevel)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\tokens.py:98(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\nodes.py:27(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:333(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\adapters.py:140(__init__)
       22    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:69(is_unverifiable)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:459(strip_quotes)
        3    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:721(check_value)
        3    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:953(fix_flags)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:86(opengroup)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:407(_generate_overlap_table)
        9    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\proxy.py:11(connection_requires_http_tunnel)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:570(isstring)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\resolver.py:91(descend_resolver)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:349(add_indent)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\_request_methods.py:51(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:1284(_validate_host)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_requestor.py:508(_validate_headers)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connectionpool.py:339(_validate_conn)
       10    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x0000025DE66ED9E0}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:243(_releaseLock)
        6    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:83(groups)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\resolver.py:114(ascend_resolver)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:38(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:107(peek_event)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\resolver.py:21(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:968(set_ok_version)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\adapters.py:578(add_headers)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:22(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:136(offset_from_tz_string)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\_virtualenv.py:53(find_spec)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\typing.py:2182(cast)
        5    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:312(remove_possible_simple_key)
        3    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        4    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        7    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:113(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:37(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\connection.py:103(allowed_gai_family)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:995(set_ok_name)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
        5    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\tokens.py:33(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\nodes.py:36(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:421(_checknetloc)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1075(set_ok_port)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:87(get_new_headers)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:172(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:5(__init__)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:331(getstate)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:428(_get_iscased)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:467(_get_charset_prefix)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:77(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1369(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:46(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:309(proxy_is_forwarding)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\composer.py:13(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:891(default_user_agent)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        3    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\events.py:55(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:837(_unknown_as_blank)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\queue.py:245(_init)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:183(host)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_resources\experimental\completion_config.py:8(CompletionConfig)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x0000025DE46BAC00}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:89(dispose)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:924(_get_hostport)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:1087(_check_connected)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_requestor.py:54(_requests_proxies_arg)


